File name,Platform,Protocol
LV7009026435-LV7005010674-LV3005272689_260pM_S269_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026435-LV7005010674-LV3005272689_260pM_S269_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026435-LV7005010674-LV3005272689_310pM_S345_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026435-LV7005010674-LV3005272689_310pM_S345_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026435-LV7005010674-LV3005272689_310pM_rep_S573_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026435-LV7005010674-LV3005272689_310pM_rep_S573_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_110pM_S33_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_110pM_S33_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_110pM_rep_S413_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_110pM_rep_S413_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_160pM_S109_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_160pM_S109_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_210pM_S185_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_210pM_S185_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_210pM_rep_S489_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_210pM_rep_S489_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_260pM_S261_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_260pM_S261_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_310pM_S337_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_310pM_S337_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_310pM_rep_S565_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026436-LV7005010675-LV3005273253_310pM_rep_S565_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_110pM_S25_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_110pM_S25_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_110pM_rep_S405_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_110pM_rep_S405_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_160pM_S101_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_160pM_S101_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_210pM_S177_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_210pM_S177_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_210pM_rep_S481_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_210pM_rep_S481_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_260pM_S253_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_260pM_S253_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_310pM_S329_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_310pM_S329_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_310pM_rep_S557_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026437-LV7005010669-LV3005273276_310pM_rep_S557_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_110pM_S17_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_110pM_S17_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_110pM_rep_S397_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_110pM_rep_S397_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_160pM_S93_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_160pM_S93_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_210pM_S169_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_210pM_S169_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_210pM_rep_S473_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_210pM_rep_S473_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_260pM_S245_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_260pM_S245_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_310pM_S321_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_310pM_S321_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_310pM_rep_S549_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026438-LV7005010701-LV3005273265_310pM_rep_S549_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_110pM_S9_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_110pM_S9_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_110pM_rep_S389_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_110pM_rep_S389_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_160pM_S85_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_160pM_S85_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_210pM_S161_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_210pM_S161_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_210pM_rep_S465_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_210pM_rep_S465_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_260pM_S237_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_260pM_S237_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_310pM_S313_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_310pM_S313_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_310pM_rep_S541_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026439-LV7005010680-LV3005273228_310pM_rep_S541_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_110pM_S1_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_110pM_S1_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_110pM_rep_S381_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_110pM_rep_S381_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_160pM_S77_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_160pM_S77_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_210pM_S153_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_210pM_S153_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_210pM_rep_S457_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_210pM_rep_S457_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_260pM_S229_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_260pM_S229_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_310pM_S305_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_310pM_S305_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_310pM_rep_S533_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026440-LV7005010712-LV3005273239_310pM_rep_S533_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_110pM_S73_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_110pM_S73_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_110pM_rep_S453_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_110pM_rep_S453_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_160pM_S149_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_160pM_S149_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_210pM_S225_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_210pM_S225_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_210pM_rep_S529_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_210pM_rep_S529_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_260pM_S301_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_260pM_S301_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_310pM_S377_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_310pM_S377_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_310pM_rep_S605_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026443-LV7005225609-CGG3-017586_310pM_rep_S605_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_110pM_S65_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_110pM_S65_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_110pM_rep_S445_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_110pM_rep_S445_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_160pM_S141_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_160pM_S141_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_210pM_S217_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_210pM_S217_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_210pM_rep_S521_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_210pM_rep_S521_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_260pM_S293_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_260pM_S293_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_310pM_S369_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_310pM_S369_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_310pM_rep_S597_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026444-LV7000631906-CGG3-017449_310pM_rep_S597_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_110pM_S57_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_110pM_S57_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_110pM_rep_S437_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_110pM_rep_S437_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_160pM_S133_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_160pM_S133_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_210pM_S209_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_210pM_S209_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_210pM_rep_S513_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_210pM_rep_S513_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_260pM_S285_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_260pM_S285_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_310pM_S361_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_310pM_S361_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_310pM_rep_S589_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026445-LV7000631917-CGG3-017485_310pM_rep_S589_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_110pM_S49_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_110pM_S49_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_110pM_rep_S429_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_110pM_rep_S429_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_160pM_S125_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_160pM_S125_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_210pM_S201_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_210pM_S201_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_210pM_rep_S505_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_210pM_rep_S505_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_260pM_S277_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_260pM_S277_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_310pM_S353_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_310pM_S353_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_310pM_rep_S581_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026446-LV7001308234-CGG3-017427_310pM_rep_S581_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_110pM_S42_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_110pM_S42_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_110pM_rep_S422_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_110pM_rep_S422_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_160pM_S118_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_160pM_S118_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_210pM_S194_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_210pM_S194_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_210pM_rep_S498_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_210pM_rep_S498_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_260pM_S270_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_260pM_S270_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_310pM_S346_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_310pM_S346_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_310pM_rep_S574_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026447-LV7005010665-LV3005272696_310pM_rep_S574_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_110pM_S34_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_110pM_S34_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_110pM_rep_S414_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_110pM_rep_S414_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_160pM_S110_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_160pM_S110_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_210pM_S186_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_210pM_S186_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_210pM_rep_S490_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_210pM_rep_S490_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_260pM_S262_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_260pM_S262_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_310pM_S338_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_310pM_S338_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_310pM_rep_S566_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026448-LV7005010690-Control_310pM_rep_S566_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_110pM_S26_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_110pM_S26_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_110pM_rep_S406_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_110pM_rep_S406_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_160pM_S102_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_160pM_S102_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_210pM_S178_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_210pM_S178_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_210pM_rep_S482_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_210pM_rep_S482_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_260pM_S254_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_260pM_S254_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_310pM_S330_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_310pM_S330_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_310pM_rep_S558_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026449-LV7005010662-LV3005273254_310pM_rep_S558_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_110pM_S18_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_110pM_S18_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_110pM_rep_S398_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_110pM_rep_S398_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_160pM_S94_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_160pM_S94_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_210pM_S170_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_210pM_S170_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_210pM_rep_S474_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_210pM_rep_S474_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_260pM_S246_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_260pM_S246_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_310pM_S322_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_310pM_S322_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_310pM_rep_S550_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026450-LV7005010671-LV3005273270_310pM_rep_S550_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_110pM_S10_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_110pM_S10_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_110pM_rep_S390_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_110pM_rep_S390_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_160pM_S86_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_160pM_S86_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_210pM_S162_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_210pM_S162_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_210pM_rep_S466_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_210pM_rep_S466_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_260pM_S238_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_260pM_S238_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_310pM_S314_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_310pM_S314_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_310pM_rep_S542_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026451-LV7005010694-LV3005273247_310pM_rep_S542_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_110pM_S2_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_110pM_S2_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_110pM_rep_S382_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_110pM_rep_S382_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_160pM_S78_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_160pM_S78_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_210pM_S154_L003_R1_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_210pM_S154_L003_R2_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_210pM_rep_S458_L007_R1_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_210pM_rep_S458_L007_R2_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_260pM_S230_L004_R1_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_260pM_S230_L004_R2_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_310pM_S306_L005_R1_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_310pM_S306_L005_R2_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_310pM_rep_S534_L008_R1_001.fastq.gz,NovaSeqX,Double
LV7009026452-LV7005010711-LV3005273245_310pM_rep_S534_L008_R2_001.fastq.gz,NovaSeqX,Double
LV7009026455-LV7005224364-CGG3-017594_110pM_S74_L001_R1_001.fastq.gz,NovaSeqX,Double
LV7009026455-LV7005224364-CGG3-017594_110pM_S74_L001_R2_001.fastq.gz,NovaSeqX,Double
LV7009026455-LV7005224364-CGG3-017594_110pM_rep_S454_L006_R1_001.fastq.gz,NovaSeqX,Double
LV7009026455-LV7005224364-CGG3-017594_110pM_rep_S454_L006_R2_001.fastq.gz,NovaSeqX,Double
LV7009026455-LV7005224364-CGG3-017594_160pM_S150_L002_R1_001.fastq.gz,NovaSeqX,Double
LV7009026455-LV7005224364-CGG3-017594_160pM_S150_L002_R2_001.fastq.gz,NovaSeqX,Double
LV7009026455-LV7005224364-CGG3-017594_210pM_S226_L003_R1_001.fastq.gz,NovaSeqX,Double
