library_id	archive_sample_id	archive_sample_master_depth	field_sample_country_region	field_sample_age_estimate_oldest	field_sample_age_estimate_youngest	min_master_age	max_master_age	mean_master_age	median_master_age
	LV3006106007	884.0	Chile	50.0	0.0				
	LV3006106013	885.5	Chile	50.0	0.0				
	LV3006106019	887.0	Chile	50.0	0.0				
	LV3006106001	888.5	Chile	50.0	0.0				
	LV3006106006	890.0	Chile	50.0	0.0				
	LV3006106012	891.5	Chile	50.0	0.0				
	LV3006106018	893.0	Chile	50.0	0.0				
	LV3006105999	894.5	Chile	50.0	0.0				
	LV3006106000	896.0	Chile	50.0	0.0				
	LV3006106011	897.5	Chile	50.0	0.0				
	LV3006106017	899.5	Chile	50.0	0.0				
	LV3006120623	90.5	Chile	50.0	0.0				
	LV3006105980	901.0	Chile	50.0	0.0				
	LV3006105986	902.5	Chile	50.0	0.0				
	LV3006105992	904.0	Chile	50.0	0.0				
	LV3006105998	905.5	Chile	50.0	0.0				
	LV3006105979	907.0	Chile	50.0	0.0				
	LV3006105985	908.5	Chile	50.0	0.0				
	LV3006105991	910.5	Chile	50.0	0.0				
	LV3006105997	912.0	Chile	50.0	0.0				
	LV3006105978	913.5	Chile	50.0	0.0				
	LV3006105984	915.0	Chile	50.0	0.0				
	LV3006105990	916.5	Chile	50.0	0.0				
	LV3006105996	918.0	Chile	50.0	0.0				
	LV3006105977	919.5	Chile	50.0	0.0				
	LV3006120624	92.0	Chile	50.0	0.0				
	LV3006105983	921.5	Chile	50.0	0.0				
	LV3006105989	923.0	Chile	50.0	0.0				
	LV3006105995	924.5	Chile	50.0	0.0				
	LV3006105976	926.0	Chile	50.0	0.0				
	LV3006105982	927.5	Chile	50.0	0.0				
	LV3006105988	929.0	Chile	50.0	0.0				
	LV3006120625	93.5	Chile	50.0	0.0				
	LV3006105994	930.5	Chile	50.0	0.0				
	LV3006105975	932.0	Chile	50.0	0.0				
	LV3006105981	933.5	Chile	50.0	0.0				
	LV3006105987	935.0	Chile	50.0	0.0				
	LV3006105993	936.5	Chile	50.0	0.0				
	LV3006105956	938.5	Chile	50.0	0.0				
	LV3006105962	940.0	Chile	50.0	0.0				
	LV3006105968	941.5	Chile	50.0	0.0				
	LV3006105974	943.0	Chile	50.0	0.0				
	LV3006105955	944.5	Chile	50.0	0.0				
	LV3006105961	946.0	Chile	50.0	0.0				
	LV3006105967	947.5	Chile	50.0	0.0				
	LV3006105973	949.0	Chile	50.0	0.0				
	LV3006120626	95.5	Chile	50.0	0.0				
	LV3006105954	951.0	Chile	50.0	0.0				
	LV3006105960	952.5	Chile	50.0	0.0				
	LV3006105966	954.0	Chile	50.0	0.0				
	LV3006105972	955.5	Chile	50.0	0.0				
	LV3006105953	957.0	Chile	50.0	0.0				
	LV3006105959	958.5	Chile	50.0	0.0				
	LV3006105963	960.5	Chile	50.0	0.0				
	LV3006105971	962.0	Chile	50.0	0.0				
	LV3006105952	963.5	Chile	50.0	0.0				
	LV3006105958	965.5	Chile	50.0	0.0				
	LV3006105951	967.0	Chile	50.0	0.0				
	LV3006105965	968.5	Chile	50.0	0.0				
	LV3006121146	97.0	Chile	50.0	0.0				
	LV3006105957	970.0	Chile	50.0	0.0				
	LV3006105964	971.5	Chile	50.0	0.0				
	LV3006105970	973.0	Chile	50.0	0.0				
	LV3006105969	974.5	Chile	50.0	0.0				
	LV3006105908	976.5	Chile	50.0	0.0				
	LV3006105914	978.0	Chile	50.0	0.0				
	LV3006105920	979.5	Chile	50.0	0.0				
	LV3006121145	98.5	Chile	50.0	0.0				
	LV3006106373	981.0	Chile	50.0	0.0				
	LV3006105907	982.5	Chile	50.0	0.0				
	LV3006105913	984.5	Chile	50.0	0.0				
	LV3006105919	986.0	Chile	50.0	0.0				
	LV3006105925	987.5	Chile	50.0	0.0				
	LV3006105906	989.0	Chile	50.0	0.0				
	LV3006105912	991.0	Chile	50.0	0.0				
	LV3006100873	993.3	Chile	50.0	0.0				
	LV3006120368	994.8	Chile	50.0	0.0				
	LV3006105915	996.3	Chile	50.0	0.0				
	LV3006105922	997.8	Chile	50.0	0.0				
	LV3006105918	999.8	Chile	50.0	0.0				
LV3003047064									
LV3003061530									
LV7001885274									
LV3003047079									
LV7001888276			China						
LV7001888276			China						
LV7001888276			China						
LV7001888276			China						
LV7008961564			China						
LV7001887103									
LV7001885128									
									
LV7001883405									
LV7001884377									
LV7009026482									
LV7009026482									
LV7009026482									
LV7009026482									
LV7001888288			China						
LV7001888288			China						
LV7001888288			China						
LV7001888288			China						
LV7008961634			China						
LV3003046973									
LV7001885164									
LV3003047080									
LV3003047129									
LV7001883350									
LV7001884310									
LV3003047083									
LV7001884465									
LV7001884465									
LV7001884465									
LV7001884465									
Lib230329071									
LV7001888298			China						
LV7001888298			China						
LV7001888298			China						
LV7001888298			China						
LV7008961595			China						
LV7001887119			united kingdom						
LV7001897308									
Lib230421004									
LV7001882889									
LV7001897487									
Lib230104010									
LV7001882835									
LV3003047139									
LV7001884482									
LV7001884482									
LV7001884482									
LV7001884482									
Lib230329020									
LV7001897283									
Lib230421010									
LV7001902450									
LV7001902450									
LV7001902450									
LV7001902450									
Lib230329083									
LV7001898134									
Lib221206070									
LV3003047168									
LV3003047137									
LV3003047134									
LV7001897196									
LV7001897196									
LV7001897196									
LV7001897196									
Lib230329059									
LV3003061514									
LV3003047371			China						
LV7008961631			China						
									
LV7001838902									
LV7001883312									
LV7001884272									
									
LV3003046995									
LV3003061489									
LV7009026518									
LV7009026518									
LV7009026518									
LV7009026518									
LV7001882831									
LV3003061517									
LV7001888656									
LV7001888656									
LV7001888656									
LV7001888656									
LV3003047104									
LV7001898147									
Lib221206063									
LV3003061485									
LV7001897303									
Lib230421044									
LV7001883392									
LV7001884364									
LV7001897500									
Lib230104003									
LV7001887154			united kingdom						
LV7001885218			China						
LV7008961596			China						
LV7001882813									
LV7001885257			China						
LV7008958741			China						
LV7001885169									
									
LV7001887136									
LV7001883325									
LV7001884285									
LV3003047073									
LV7001885092									
LV7001885185			China						
LV7008961572			China						
LV7001883316									
LV7001884276									
									
LV7001897499									
Lib230104011									
									
LV7001897571									
Lib230104016									
LV3003047404									
LV7001882906									
LV7001873219			China						
LV7008961638			China						
LV7001897140									
									
									
LV7001888322			China						
LV7001888322			China						
LV7001888322			China						
LV7001888322			China						
LV3003047354									
LV7001887141									
LV7001885236									
LV7001885143			China						
LV7009026481									
LV7009026481									
LV7009026481									
LV7009026481									
LV7001883319									
LV7001884279									
LV7001883399									
LV7001884371									
LV7001883346									
LV7001884306									
LV7001888283									
LV7001888283									
LV7001888283									
LV7001888283									
									
LV7001883408									
LV7001884380									
LV3003061487									
LV7001883397									
LV7001884369									
LV7009026444									
LV7009026444									
LV7009026444									
LV7009026444									
LV7001902530									
LV7001902530									
LV7001902530									
LV7001902530									
Lib230329065									
LV7001883306									
LV7001884266									
LV7001885243									
LV7001898158									
Lib221206072									
LV3003047056									
LV7001883317									
LV7001884277									
LV7001883339									
LV7001884299									
LV7001897525									
Lib230104093									
LV3003047133									
LV3003047436									
									
									
									
									
									
									
									
									
LV7001887069									
									
									
									
									
									
									
									
									
LV7001882863									
LV7001897352									
Lib230421039									
LV7001885149									
LV3003047148									
LV7001897200									
LV7001897200									
LV7001897200									
LV7001897200									
Lib230329080									
									
LV7001897279									
Lib230421042									
LV7001884471									
LV7001884471									
LV7001884471									
LV7001884471									
Lib230329032									
LV7001885123									
LV7008961613									
LV7001885207			China						
LV3003047110									
LV7001883330									
LV7001884290									
LV7001885163									
LV7001888302									
LV7001888302									
LV7001888302									
LV7001888302									
LV7001885284			China						
LV7001883318									
LV7001884278									
LV7001885168			China						
LV7001887130									
LV3003046960									
LV3003061572									
LV7001883377									
LV7001884349									
LV7001897474									
Lib230104017									
LV3003047326									
LV3003046957									
									
LV7001887120			China						
LV7001885259									
LV7008961536									
									
LV7001883333									
LV7001884293									
LV7001887056									
LV7001882891									
LV3003047378									
LV7001887149									
LV3003047411									
LV3003047071									
LV7001888384									
LV7001888384									
LV7001888384									
LV7001888384									
LV3003047395			China						
LV7001897494									
Lib230104051									
LV3003047401									
LV7008961578									
LV7009026445									
LV7009026445									
LV7009026445									
LV7009026445									
LV3003047014									
LV7001885283			China						
									
									
LV7001885228									
LV7001897509									
Lib230104028									
LV3003047017									
LV3003046941									
LV3003061546									
LV7001897471									
Lib230104041									
LV3003047096									
LV7001891995									
LV7001891995									
LV7001891995									
LV7001891995									
Lib230329076									
LV7001885137									
LV7008958754									
LV7001884398									
LV7001884398									
LV7001884398									
LV7001884398									
Lib230329025									
LV7001888375									
LV7001888375									
LV7001888375									
LV7001888375									
LV7001897329									
Lib230421029									
LV7001883313									
LV7001884273									
									
LV3003046979									
LV7001885202									
LV3003047167									
LV7001885087			China						
LV7008961526			China						
LV7001891971									
LV7001891971									
LV7001891971									
LV7001891971									
Lib230329067									
			Canada						
			Canada						
			Canada						
LV7008961642			Canada						
			Canada						
LV7008961715			Canada						
LV7008961727			Canada						
LV7008961703			Canada						
LV7001888403									
LV7001888403									
LV7001888403									
LV7001888403									
LV7001885221			China						
LV7008961555			China						
LV7001887134									
LV7001885136									
LV7008958766									
LV3003061504									
LV7001884470									
LV7001884470									
LV7001884470									
LV7001884470									
Lib230329029									
LV3003047350									
LV7001883390									
LV7001884362									
LV3003047380									
LV3003047033									
LV3003061518									
LV7001882839									
LV7001887059			united kingdom						
LV7001897475									
Lib230104009									
LV3003047345									
LV7001897473									
Lib230104025									
									
LV7001885070									
LV7001897554									
Lib230104055									
LV7009026479									
LV7009026479									
LV7009026479									
LV7009026479									
LV7001891973									
LV7001891973									
LV7001891973									
LV7001891973									
Lib230329078									
LV7001897508									
Lib230104036									
LV7001885162			China						
LV7008961539			China						
LV7001902449									
LV7001902449									
LV7001902449									
LV7001902449									
Lib230329091									
LV3003061529									
LV7001882822									
LV7001897293									
Lib230421027									
LV3003047086									
LV7001885073									
LV7001883326									
LV7001884286									
LV3003047088									
LV3003046966									
LV7001897482									
Lib230104050									
LV7001882878									
LV7001885142			China						
LV3003046955									
LV7001884435									
LV7001884435									
LV7001884435									
LV7001884435									
Lib230329088									
LV7001885160									
LV7008958778									
LV3003061473									
LV7001882807									
LV3003046945									
LV7001888290									
LV7001888290									
LV7001888290									
LV7001888290									
									
LV3003047045									
LV7001902447									
LV7001902447									
LV7001902447									
LV7001902447									
Lib230329093									
LV7001887097									
LV7001884393									
LV7001884393									
LV7001884393									
LV7001884393									
Lib230329064									
LV7001897366									
Lib230421024									
LV7001887086									
LV7001882845									
LV7001882838									
LV7001887111									
LV7001898112									
Lib221206053									
LV3003047331									
LV3003047039									
LV7001902545									
LV7001902545									
LV7001902545									
LV7001902545									
Lib230329084									
LV7001885179									
LV7001884439									
LV7001884439									
LV7001884439									
LV7001884439									
Lib230329043									
LV7001897497									
Lib230104027									
LV7001882890									
LV7001883324									
LV7001884284									
LV7001885277									
LV3003047105									
LV7001897270									
Lib230421017									
									
LV7001888292									
LV7001888292									
LV7001888292									
LV7001888292									
LV7001883412									
LV7001884384									
									
LV3003047325									
LV7001897562									
Lib230104088									
LV7001885173									
LV7001897493									
Lib230104059									
LV7001885181									
LV7001902494									
LV7001902494									
LV7001902494									
LV7001902494									
Lib230329068									
LV7001888299									
LV7001888299									
LV7001888299									
LV7001888299									
LV7001891984									
LV7001891984									
LV7001891984									
LV7001891984									
Lib230329086									
LV7001897560									
Lib230104007									
LV7001885201									
LV7001888379									
LV7001888379									
LV7001888379									
LV7001888379									
LV7001883371									
LV7001884343									
LV3003047003									
									
LV7001897535									
Lib230104013									
LV3003047060									
LV3003047123									
LV7001902931									
LV7001902931									
LV7001902931									
LV7001902931									
Lib230329050									
LV7001902930									
LV7001902930									
LV7001902930									
LV7001902930									
Lib230329049									
LV3003047387			China						
LV7001897547									
Lib230104014									
									
LV7001884442									
LV7001884442									
LV7001884442									
LV7001884442									
Lib230329061									
LV7001882893									
LV7001888281									
LV7001888281									
LV7001888281									
LV7001888281									
LV7001882840									
LV7001897368									
Lib230421008									
LV7001897477									
Lib230104090									
LV7001888393									
LV7001888393									
LV7001888393									
LV7001888393									
LV3003047126									
LV7001882888									
LV3003061531									
LV7001885255									
LV3003047420									
LV3003047006									
LV3003047132									
LV3003061513									
LV7001888391									
LV7001888391									
LV7001888391									
LV7001888391									
LV7001883323									
LV7001884283									
									
LV3003047062									
LV3003046997									
LV7001882846									
LV3003046942									
LV3003061515									
LV3003047021									
LV7001897529									
Lib230104061									
LV3003047160									
LV3003047403			China						
LV3003047107									
LV7001885205									
LV7001897281									
Lib230421026									
LV7001888278									
LV7001888278									
LV7001888278									
LV7001888278									
LV7001883370									
LV7001884342									
LV3003047412									
LV7001887061									
LV3003047020									
LV7001887064									
LV3003046965									
LV7001887153									
LV3003047087									
LV7001885080									
LV3003047143									
LV7001885237									
LV7008961609									
									
LV7008961714									
LV7008961702									
									
									
									
									
									
LV7001885156									
LV3003047312			China						
LV7008961636			China						
LV7001897267									
Lib230421041									
LV3003047388			China						
LV7001887129									
LV7001885119									
LV7008958777									
									
									
									
LV7008961641									
									
									
LV7008961726									
									
LV7001888398									
LV7001888398									
LV7001888398									
LV7001888398									
LV7001885180									
LV7001897472									
Lib230104033									
LV7001887071			united kingdom						
LV3003061472									
LV7001882821									
LV7001897534									
Lib230104021									
LV7001882833									
LV7001887089									
LV7001888295									
LV7001888295									
LV7001888295									
LV7001888295									
LV7001883375									
LV7001884347									
LV7001897558									
Lib230104023									
LV7001885246			China						
LV7008961640			China						
LV3003046952									
LV7001883387									
LV7001884359									
LV7001882904									
LV7001885266			China						
LV3003047055									
LV7001887110									
LV3003047161									
LV7001887096			China						
LV7001883342									
LV7001884302									
									
LV7001888372									
LV7001888372									
LV7001888372									
LV7001888372									
									
LV7001883329									
LV7001884289									
LV7001887113									
LV7009026467									
LV7009026467									
LV7009026467									
LV7009026467									
LV7001882841									
LV3003047029									
									
LV7001891105									
LV7001891105									
LV7001891105									
LV7001891105									
Lib230329046									
LV7001885166									
LV7001888293									
LV7001888293									
LV7001888293									
LV7001888293									
LV7001887156			united kingdom						
LV7001882905									
LV7001898136									
Lib221206054									
LV7001897484									
Lib230104034									
LV7001888382									
LV7001888382									
LV7001888382									
LV7001888382									
LV7009026446									
LV7009026446									
LV7009026446									
LV7009026446									
LV7001888303									
LV7001888303									
LV7001888303									
LV7001888303									
LV3003061559									
LV3003047150									
LV7001891986									
LV7001891986									
LV7001891986									
LV7001891986									
Lib230329070									
LV7001883376									
LV7001884348									
LV7001887095			united kingdom						
LV7001897353									
Lib230421031									
LV7001882823									
LV7001888282									
LV7001888282									
LV7001888282									
LV7001888282									
LV3003047431			China						
									
LV3003061557									
LV7001882816									
LV7001883349									
LV7001884309									
LV7001883335									
LV7001884295									
LV7001885095									
LV3003047384			China						
LV7008961523			China						
LV7001883307									
LV7001897408									
									
									
LV7001898110									
Lib221206069									
			united kingdom						
			united kingdom						
			united kingdom						
			united kingdom						
			united kingdom						
			united kingdom						
			united kingdom						
			united kingdom						
LV7001888389									
LV7001888389									
LV7001888389									
LV7001888389									
LV3003047422									
LV7008958753									
LV3003046996									
LV7009026468									
LV7009026468									
LV7009026468									
LV7009026468									
									
LV7001884848			China						
LV7008959538			China						
LV7001897538									
Lib230104086									
LV7001902883									
LV7001902883									
LV7001902883									
LV7001902883									
Lib230329027									
LV7001902943									
LV7001902943									
LV7001902943									
LV7001902943									
Lib230329028									
LV3003046967									
LV7001887092									
LV7001897553									
Lib230104063									
LV3003047037									
LV7001888301			China						
LV7001888301			China						
LV7001888301			China						
LV7001888301			China						
LV7008958729			China						
LV7001897557									
Lib230104031									
LV7001887122									
LV7001897496									
Lib230104035									
LV3003047421									
LV7001887125									
LV7001897478									
Lib230104082									
LV3003047425									
LV7008961678									
LV7008961654									
									
LV7008961666									
									
									
LV7008961690									
									
									
LV3003047348			China						
LV7008961637			China						
LV3003046977									
LV7001883374									
LV7001884346									
LV7001885096			China						
LV7001885224			China						
LV7001897533									
Lib230104029									
LV3003047009									
LV7001897280									
Lib230421034									
LV3003047098									
LV3003047142									
LV7001885241									
LV7001898073									
Lib221206074									
									
									
									
									
									
									
									
									
LV3003047166									
LV7001897295									
Lib230421011									
LV7001885089			China						
LV7001887148									
									
LV7001885130			China						
LV7008961610			China						
									
LV7001897328									
Lib230421037									
LV7001888383			China						
LV7001888383			China						
LV7001888383			China						
LV7001888383			China						
LV7008961542			China						
LV7001897144									
Lib230104065									
LV3003047147									
LV7001883393									
LV7001884365									
LV3003046950									
LV3003047366									
LV7001857627									
LV3003047149									
LV7001888304									
LV7001888304									
LV7001888304									
LV7001888304									
LV3003047069									
LV7001897548									
Lib230104006									
LV7009026504									
LV7009026504									
LV7009026504									
LV7009026504									
LV7001888370			China						
LV7001888370			China						
LV7001888370			China						
LV7001888370			China						
LV7008958728			China						
LV3003047081									
LV3003047419			China						
LV7008961543			China						
LV7001887126									
LV3003047343									
LV7001882848									
LV7001873203									
LV7001885118									
LV3003046938									
LV7001888396			China						
LV7001888396			China						
LV7001888396			China						
LV7001888396			China						
LV7008961576			China						
LV7001882879									
LV7001897296									
Lib230421003									
LV7001887112									
LV7001883380									
LV7001884352									
LV7001856478									
LV7001856478									
LV7001856478									
LV7001856478									
Lib230329040									
LV3003047323									
									
									
LV3003047375									
LV7001885127									
LV3003047357			China						
LV7008958740			China						
LV7001888279									
LV7001888279									
LV7001888279									
LV7001888279									
LV3003047347			China						
LV7001897498									
Lib230104019									
LV7001885229									
LV3003047085									
LV7001897331									
Lib230421013									
LV7001888291									
LV7001888291									
LV7001888291									
LV7001888291									
LV3003047063									
LV7001882826									
LV7001897495									
Lib230104043									
									
									
									
									
									
									
									
									
LV7001882802									
LV7001883327									
LV7001884287									
LV7001897563									
Lib230104080									
									
LV7001887067									
LV7001897483									
Lib230104042									
LV7001903376									
LV7001903376									
LV7001903376									
LV7001903376									
Lib230329072									
LV3003047013									
LV7001883348									
LV7001884308									
LV3003047426									
LV3003046948									
LV7001888307									
LV7001888307									
LV7001888307									
LV7001888307									
LV3003046968									
									
LV7001885167									
LV7001857325									
LV7001897284									
Lib230421002									
LV7001902474									
LV7001902474									
LV7001902474									
LV7001902474									
Lib230329085									
LV7001885088									
LV3003047089									
LV3003047002									
LV7001887127									
LV7001883402									
LV7001884374									
LV7001885252									
LV7001887070			united kingdom						
LV3003047048									
LV3003047344									
LV3003046937									
LV7001883368									
LV7001884340									
LV7001885268			China						
LV7008961599			China						
LV7001887105									
LV3003047158									
LV3003047352			China						
LV7001883379									
